Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Turkiye,TUR,2009,"Children out of school, primary, female",SE.PRM.UNER.FE,177226
Turkiye,TUR,2008,"Children out of school, primary, female",SE.PRM.UNER.FE,110241
Turkiye,TUR,2007,"Children out of school, primary, female",SE.PRM.UNER.FE,93807
Turkiye,TUR,2006,"Children out of school, primary, female",SE.PRM.UNER.FE,122009
Turkiye,TUR,1999,"Children out of school, primary, female",SE.PRM.UNER.FE,288190
Turkiye,TUR,1997,"Children out of school, primary, female",SE.PRM.UNER.FE,370251
Turkiye,TUR,1995,"Children out of school, primary, female",SE.PRM.UNER.FE,374468
Turkiye,TUR,1994,"Children out of school, primary, female",SE.PRM.UNER.FE,359628
Turkiye,TUR,1974,"Children out of school, primary, female",SE.PRM.UNER.FE,578710
Turkiye,TUR,2019,"Children out of school, primary, male",SE.PRM.UNER.MA,126143
Turkiye,TUR,2018,"Children out of school, primary, male",SE.PRM.UNER.MA,128269
Turkiye,TUR,2017,"Children out of school, primary, male",SE.PRM.UNER.MA,130376
Turkiye,TUR,2016,"Children out of school, primary, male",SE.PRM.UNER.MA,148729
Turkiye,TUR,2015,"Children out of school, primary, male",SE.PRM.UNER.MA,129839
Turkiye,TUR,2014,"Children out of school, primary, male",SE.PRM.UNER.MA,127425
Turkiye,TUR,2013,"Children out of school, primary, male",SE.PRM.UNER.MA,159688
Turkiye,TUR,2012,"Children out of school, primary, male",SE.PRM.UNER.MA,187346
Turkiye,TUR,2011,"Children out of school, primary, male",SE.PRM.UNER.MA,138850
Turkiye,TUR,2010,"Children out of school, primary, male",SE.PRM.UNER.MA,104663
Turkiye,TUR,2009,"Children out of school, primary, male",SE.PRM.UNER.MA,128810
Turkiye,TUR,2008,"Children out of school, primary, male",SE.PRM.UNER.MA,38209
Turkiye,TUR,2007,"Children out of school, primary, male",SE.PRM.UNER.MA,3514
Turkiye,TUR,2006,"Children out of school, primary, male",SE.PRM.UNER.MA,4881
Turkiye,TUR,1999,"Children out of school, primary, male",SE.PRM.UNER.MA,31430
Turkiye,TUR,1997,"Children out of school, primary, male",SE.PRM.UNER.MA,140401
Turkiye,TUR,1995,"Children out of school, primary, male",SE.PRM.UNER.MA,168005
Turkiye,TUR,1994,"Children out of school, primary, male",SE.PRM.UNER.MA,146293
Turkiye,TUR,1974,"Children out of school, primary, male",SE.PRM.UNER.MA,160269
Turkiye,TUR,2019,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,56.3018608093262
Turkiye,TUR,2017,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,50.6290016174316
Turkiye,TUR,2016,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,48.5062103271484
Turkiye,TUR,2015,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,45.7690582275391
Turkiye,TUR,2014,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,44.2438812255859
Turkiye,TUR,2013,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,41.8464088439941
Turkiye,TUR,2012,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,40.2799682617188
Turkiye,TUR,2011,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,38.8797187805176
Turkiye,TUR,2010,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,35.834171295166
Turkiye,TUR,2009,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,28.0895099639893
Turkiye,TUR,2008,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,26.7526397705078
Turkiye,TUR,2007,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,22.8562393188477
Turkiye,TUR,2006,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,22.1891899108887
Turkiye,TUR,2005,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,20.9350299835205
Turkiye,TUR,2004,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,19.9936504364014
Turkiye,TUR,1985,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,9.53827953338623
Turkiye,TUR,1980,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,7.19999980926514
Turkiye,TUR,1975,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,5.14616012573242
Turkiye,TUR,2019,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,75.9415283203125
Turkiye,TUR,2017,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,71.3700637817383
Turkiye,TUR,2016,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,69.4442291259766
Turkiye,TUR,2015,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,67.1706619262695
Turkiye,TUR,2014,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,65.9251937866211
Turkiye,TUR,2013,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,63.7792816162109
Turkiye,TUR,2012,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,62.26953125
Turkiye,TUR,2011,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,60.8922004699707
Turkiye,TUR,2010,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,57.6179885864258
Turkiye,TUR,2009,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,45.009708404541
Turkiye,TUR,2008,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,43.3472290039063
Turkiye,TUR,2007,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,41.8389511108398
Turkiye,TUR,2006,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,41.3046798706055
Turkiye,TUR,2005,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,40.2220115661621
Turkiye,TUR,2004,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,38.0511207580566
Turkiye,TUR,1985,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,21.3766994476318
Turkiye,TUR,1980,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,17.4770393371582
Turkiye,TUR,1975,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,13.0237503051758
Turkiye,TUR,2019,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,66.0219192504883
Turkiye,TUR,2017,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,60.8933181762695
Turkiye,TUR,2016,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,58.8644409179688
Turkiye,TUR,2015,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,56.3549003601074
Turkiye,TUR,2014,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,54.9677581787109
Turkiye,TUR,2013,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,52.6753196716309
Turkiye,TUR,2012,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,51.1371307373047
Turkiye,TUR,2011,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,49.7481307983398
Turkiye,TUR,2010,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,46.585880279541
Turkiye,TUR,2009,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,36.4313812255859
Turkiye,TUR,2008,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,34.9197311401367
Turkiye,TUR,2007,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,32.3178291320801
Turkiye,TUR,2006,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,31.7194004058838
Turkiye,TUR,2005,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,30.5533294677734
Turkiye,TUR,2004,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,28.9969692230225
Turkiye,TUR,1985,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,15.439920425415
Turkiye,TUR,1980,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,12.3000001907349
Turkiye,TUR,1975,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,9.04734039306641
Turkiye,TUR,2019,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,35.9632682800293
Turkiye,TUR,2017,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,32.6171913146973
Turkiye,TUR,2016,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,31.2161102294922
Turkiye,TUR,2015,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,30.4469699859619
Turkiye,TUR,2014,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,28.5405807495117
Turkiye,TUR,2013,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,27.1220893859863
Turkiye,TUR,2012,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,26.1064701080322
Turkiye,TUR,2011,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,25.1279907226563
Turkiye,TUR,2010,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,23.5827598571777
Turkiye,TUR,2009,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,21.7169399261475
Turkiye,TUR,2008,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,20.6875
Turkiye,TUR,2007,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,17.3812503814697
Turkiye,TUR,2006,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,16.7111797332764
Turkiye,TUR,2005,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,15.6406402587891
Turkiye,TUR,2004,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,14.8416795730591
Turkiye,TUR,2019,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,48.5053901672363
Turkiye,TUR,2017,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,45.5688591003418
Turkiye,TUR,2016,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,44.2350616455078
Turkiye,TUR,2015,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,43.8440589904785
Turkiye,TUR,2014,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,42.0801086425781
Turkiye,TUR,2013,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,40.5634994506836
Turkiye,TUR,2012,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,39.5948905944824
Turkiye,TUR,2011,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,38.6385498046875
Turkiye,TUR,2010,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,36.5570182800293
Turkiye,TUR,2009,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,33.8577117919922
Turkiye,TUR,2008,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,32.4833297729492
Turkiye,TUR,2007,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,30.0322494506836
Turkiye,TUR,2006,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,29.7278099060059
Turkiye,TUR,2005,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,28.7737293243408
Turkiye,TUR,2004,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,27.2470703125
Turkiye,TUR,2019,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,42.1706085205078
Turkiye,TUR,2017,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,39.0266990661621
Turkiye,TUR,2016,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,37.6567001342773
Turkiye,TUR,2015,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,37.073558807373
Turkiye,TUR,2014,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,35.237419128418
Turkiye,TUR,2013,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,33.7585105895996
Turkiye,TUR,2012,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,32.7662582397461
Turkiye,TUR,2011,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,31.7986698150635
Turkiye,TUR,2010,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,29.9863891601563
Turkiye,TUR,2009,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,27.7024993896484
Turkiye,TUR,2008,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,26.4928703308105
Turkiye,TUR,2007,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,23.6869201660156
Turkiye,TUR,2006,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,23.2007503509521
Turkiye,TUR,2005,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,22.1900291442871
Turkiye,TUR,2004,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,21.0269203186035
Turkiye,TUR,2017,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,47.79338
Turkiye,TUR,2016,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,48.43019
Turkiye,TUR,2015,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,48.40957
Turkiye,TUR,2014,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,48.41458
Turkiye,TUR,2013,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,48.31819
Turkiye,TUR,2012,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,47.82478
Turkiye,TUR,2011,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,47.03763
Turkiye,TUR,2010,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,47.01785
Turkiye,TUR,2009,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,46.93382
Turkiye,TUR,2008,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,46.14099
Turkiye,TUR,2007,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,45.2718
Turkiye,TUR,2006,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,44.97135
Turkiye,TUR,2005,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,44.74863
Turkiye,TUR,2004,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,42.92518
Turkiye,TUR,2003,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,41.51017
Turkiye,TUR,2002,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,41.42476
Turkiye,TUR,2001,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,41.51274
Turkiye,TUR,2000,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,41.49765
Turkiye,TUR,1999,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,40.04685
Turkiye,TUR,1997,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,39.92676
Turkiye,TUR,1995,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,38.98477
Turkiye,TUR,1994,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,39.23948
Turkiye,TUR,1993,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,38.4487
Turkiye,TUR,1992,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,37.99216
Turkiye,TUR,1991,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,37.44795
Turkiye,TUR,1990,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,36.99364
Turkiye,TUR,1989,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,36.50062
Turkiye,TUR,1988,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,35.97043
Turkiye,TUR,1987,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,35.54596
Turkiye,TUR,1986,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,35.21368
Turkiye,TUR,1984,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,35.10456
Turkiye,TUR,1983,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,34.82285
Turkiye,TUR,1982,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,34.32304
Turkiye,TUR,1980,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,32.48058
Turkiye,TUR,1979,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,32.22939
Turkiye,TUR,1978,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,31.49517
Turkiye,TUR,1977,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,31.51515
Turkiye,TUR,1976,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,31.47197
Turkiye,TUR,1974,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,30.46807
Turkiye,TUR,1973,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,29.57975
Turkiye,TUR,1972,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,28.79445
Turkiye,TUR,1971,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,28.51261
Turkiye,TUR,2017,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,48.67995
Turkiye,TUR,2016,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,49.02541
Turkiye,TUR,2015,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,49.11698
Turkiye,TUR,2014,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,49.30484
Turkiye,TUR,2013,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,49.144
Turkiye,TUR,2012,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,48.97081
Turkiye,TUR,2011,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,48.46615
Turkiye,TUR,2010,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,48.34925
Turkiye,TUR,2009,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,48.12649
Turkiye,TUR,2008,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,47.302
Turkiye,TUR,2007,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,46.69872
Turkiye,TUR,2006,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,46.47666
Turkiye,TUR,2005,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,46.20383
Turkiye,TUR,2004,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,45.8469
Turkiye,TUR,2003,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,44.47151
Turkiye,TUR,2002,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,44.28605
Turkiye,TUR,2001,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,43.9427
Turkiye,TUR,2000,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,44.04297
Turkiye,TUR,1999,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,42.38031
Turkiye,TUR,1997,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,40.2029
Turkiye,TUR,1995,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,39.57065
Turkiye,TUR,1994,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,39.43267
Turkiye,TUR,1993,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,39.23433
Turkiye,TUR,1992,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,38.94386
Turkiye,TUR,1991,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,38.49934
Turkiye,TUR,1990,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,38.24102
Turkiye,TUR,1989,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,37.78746
Turkiye,TUR,1988,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,37.52021
Turkiye,TUR,1987,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,37.28958
Turkiye,TUR,1986,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,37.11168
Turkiye,TUR,1984,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,37.05971
Turkiye,TUR,1983,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,36.5647
Turkiye,TUR,1982,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,35.84584
Turkiye,TUR,1981,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,35.08127
Turkiye,TUR,1980,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,34.03441
Turkiye,TUR,1979,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,33.55221
Turkiye,TUR,1978,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,32.76693
Turkiye,TUR,1977,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,32.52443
Turkiye,TUR,1976,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,31.60844
Turkiye,TUR,1974,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,29.20492
Turkiye,TUR,1973,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,28.44661
Turkiye,TUR,1972,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,27.62446
Turkiye,TUR,1971,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,27.27235
Turkiye,TUR,2017,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,44.95388
Turkiye,TUR,2016,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,46.64916
Turkiye,TUR,2015,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,46.33385
Turkiye,TUR,2014,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,45.44524
Turkiye,TUR,2013,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,45.3008
Turkiye,TUR,2012,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,44.11272
Turkiye,TUR,2011,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,42.28146
Turkiye,TUR,2010,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,42.23587
Turkiye,TUR,2009,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,42.15851
Turkiye,TUR,2008,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,40.68538
Turkiye,TUR,2007,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,38.39194
